OSP_ID;LAT;LON;COG;SOG_u;STW_u;TH;SP_ID;SOG_v;STW_v;OS_ID
276444;55,9906;3,03846;-63,1063;4,79832;4,79807;-62,9266;331871;-0,01505;-0,014552;0
276445;55,9906;3,03839;-63,1005;4,7986;4,79835;-62,9142;331872;-0,0156;-0,015099;0
276446;55,9906;3,03832;-63,094;4,79888;4,79863;-62,9011;331873;-0,016156;-0,01565;0
276447;55,9906;3,03825;-63,0869;4,79916;4,79891;-62,8874;331874;-0,016715;-0,016206;0
276448;55,9907;3,03818;-63,0793;4,79944;4,79919;-62,873;331875;-0,017278;-0,016766;0
276449;55,9907;3,03812;-63,071;4,79972;4,79946;-62,858;331876;-0,017845;-0,017329;0
276450;55,9907;3,03805;-63,0627;4,79999;4,79974;-62,8423;331877;-0,018464;-0,017896;0
276451;55,9907;3,03798;-63,0553;4,80024;4,80001;-62,8258;331878;-0,019226;-0,018532;0
276452;55,9907;3,03791;-63,0471;4,80049;4,80026;-62,8084;331879;-0,019993;-0,019295;0
276453;55,9908;3,03784;-63,038;4,80074;4,80051;-62,7902;331880;-0,020764;-0,020062;0
276454;55,9908;3,03777;-63,0281;4,80099;4,80076;-62,7711;331881;-0,02154;-0,020834;0
276455;55,9908;3,0377;-63,0175;4,80123;4,80101;-62,7511;331882;-0,02232;-0,02161;0
276456;55,9908;3,03764;-63,006;4,80148;4,80125;-62,7303;331883;-0,023104;-0,02239;0
276457;55,9908;3,03757;-62,9938;4,80172;4,8015;-62,7087;331884;-0,023891;-0,023962;0
276458;55,9909;3,0375;-62,9794;4,80199;4,80198;-62,684;331885;-0,02476;-0,024752;0
276459;55,9909;3,03743;-62,9656;4,80223;4,80222;-62,6607;331886;-0,025553;-0,025545;0
276460;55,9909;3,03735;-62,951;4,80246;4,80246;-62,6367;331887;-0,026348;-0,02634;0
276461;55,9909;3,03729;-62,9357;4,8027;4,8027;-62,6118;331888;-0,027146;-0,027138;0
276462;55,9909;3,03722;-62,9196;4,80294;4,80293;-62,5863;331889;-0,027946;-0,027938;0
276463;55,991;3,03715;-62,9029;4,80317;4,80317;-62,56;331890;-0,028747;-0,028739;0
276464;55,991;3,03708;-62,8854;4,8034;4,8034;-62,5329;331891;-0,02955;-0,029542;0
276465;55,991;3,03701;-62,8672;4,80363;4,80363;-62,5052;331892;-0,030355;-0,030347;0
276466;55,991;3,03694;-62,8484;4,80386;4,80386;-62,4767;331893;-0,03116;-0,031152;0
276467;55,991;3,03688;-62,8288;4,80409;4,80409;-62,4475;331894;-0,031966;-0,031958;0
276468;55,9911;3,03681;-62,8085;4,80432;4,80432;-62,4177;331895;-0,032773;-0,032766;0
276469;55,9911;3,03674;-62,7876;4,80454;4,80454;-62,3871;331896;-0,033581;-0,033573;0
276470;55,9911;3,03667;-62,766;4,80477;4,80477;-62,3559;331897;-0,034389;-0,034381;0
276471;55,9911;3,0366;-62,7438;4,805;4,80499;-62,3241;331898;-0,035197;-0,035189;0
276472;55,9911;3,03653;-62,7208;4,80522;4,80522;-62,2915;331899;-0,036005;-0,035997;0
276473;55,9912;3,03646;-62,6973;4,80544;4,80544;-62,2584;331900;-0,036813;-0,036805;0
276474;55,9912;3,0364;-62,6731;4,80567;4,80566;-62,2246;331901;-0,037621;-0,037613;0
276475;55,9912;3,03633;-62,6482;4,80589;4,80588;-62,1901;331902;-0,038428;-0,03842;0
276476;55,9912;3,03626;-62,6228;4,80611;4,80611;-62,1551;331903;-0,039234;-0,039226;0
276477;55,9912;3,03619;-62,5967;4,80633;4,80632;-62,1194;331904;-0,04004;-0,040032;0
276478;55,9913;3,03612;-62,57;4,80655;4,80654;-62,0831;331905;-0,040845;-0,040837;0
276479;55,9913;3,03605;-62,5427;4,80676;4,80676;-62,0463;331906;-0,041649;-0,041641;0
276480;55,9913;3,03599;-62,5148;4,80698;4,80698;-62,0088;331907;-0,042452;-0,042444;0
276481;55,9913;3,03592;-62,4863;4,80719;4,80719;-61,9708;331908;-0,043254;-0,043246;0
276482;55,9913;3,03585;-62,4571;4,80741;4,8074;-61,9321;331909;-0,044054;-0,044046;0
276483;55,9914;3,03578;-62,4275;4,80762;4,80761;-61,8929;331910;-0,044853;-0,044845;0
276484;55,9914;3,03571;-62,3971;4,80783;4,80782;-61,8531;331911;-0,04565;-0,045642;0
276485;55,9914;3,03564;-62,3663;4,80804;4,80803;-61,8128;331912;-0,046446;-0,046438;0
276486;55,9914;3,03558;-62,3348;4,80824;4,80824;-61,7719;331913;-0,04724;-0,047232;0
276487;55,9914;3,03551;-62,3028;4,80845;4,80844;-61,7305;331914;-0,048032;-0,048024;0
276488;55,9915;3,03544;-62,2719;4,80863;4,80862;-61,6885;331915;-0,048967;-0,048957;0
276489;55,9915;3,03537;-62,2407;4,8088;4,8088;-61,6456;331916;-0,049945;-0,049936;0
276490;55,9915;3,0353;-62,2086;4,80897;4,80896;-61,6019;331917;-0,050924;-0,050914;0
276491;55,9915;3,03524;-62,1758;4,80913;4,80913;-61,5574;331918;-0,051902;-0,051893;0
276492;55,9915;3,03517;-62,1421;4,8093;4,80929;-61,5122;331919;-0,05288;-0,05287;0
276493;55,9916;3,0351;-62,1077;4,80946;4,80946;-61,4661;331920;-0,053857;-0,053847;0
276494;55,9916;3,03503;-62,0725;4,80962;4,80962;-61,4193;331921;-0,054833;-0,054824;0
276495;55,9916;3,03496;-62,0365;4,80977;4,80977;-61,3718;331922;-0,055809;-0,055799;0
276496;55,9916;3,03489;-61,9998;4,80993;4,80992;-61,3234;331923;-0,056782;-0,056773;0
276497;55,9916;3,03483;-61,9623;4,81007;4,81007;-61,2744;331924;-0,057755;-0,057745;0
276498;55,9917;3,03476;-61,9241;4,81022;4,81022;-61,2246;331925;-0,058726;-0,058716;0
276499;55,9917;3,03469;-61,8851;4,81036;4,81036;-61,1741;331926;-0,059695;-0,059686;0
276500;55,9917;3,03462;-61,8454;4,81051;4,81051;-61,1229;331927;-0,060663;-0,060653;0
276501;55,9917;3,03455;-61,805;4,81065;4,81064;-61,071;331928;-0,061628;-0,061619;0
276502;55,9917;3,03449;-61,7638;4,81078;4,81078;-61,0184;331929;-0,062592;-0,062582;0
276503;55,9918;3,03442;-61,722;4,81091;4,81091;-60,9651;331930;-0,063553;-0,063543;0
276504;55,9918;3,03435;-61,6794;4,81105;4,81105;-60,9111;331931;-0,064512;-0,064502;0
276505;55,9918;3,03428;-61,6361;4,81118;4,81118;-60,8565;331932;-0,065468;-0,065459;0
276506;55,9918;3,03422;-61,5921;4,81131;4,8113;-60,8012;331933;-0,066422;-0,066412;0
276507;55,9918;3,03415;-61,5475;4,81143;4,81143;-60,7452;331934;-0,067373;-0,067364;0
276508;55,9919;3,03408;-61,5021;4,81156;4,81156;-60,6886;331935;-0,068321;-0,068312;0
276509;55,9919;3,03401;-61,4561;4,81168;4,81168;-60,6314;331936;-0,069267;-0,069257;0
276510;55,9919;3,03394;-61,4095;4,8118;4,8118;-60,5735;331937;-0,070209;-0,070199;0
276511;55,9919;3,03388;-61,3621;4,81192;4,81192;-60,515;331938;-0,071148;-0,071139;0
276512;55,9919;3,03381;-61,3141;4,81203;4,81203;-60,4559;331939;-0,072084;-0,072075;0
276513;55,992;3,03374;-61,2655;4,81215;4,81214;-60,3961;331940;-0,073018;-0,073008;0
276514;55,992;3,03367;-61,2161;4,81225;4,81225;-60,3358;331941;-0,073947;-0,073938;0
276515;55,992;3,03361;-61,1662;4,81236;4,81236;-60,2748;331942;-0,074873;-0,074864;0
276516;55,992;3,03354;-61,1156;4,81246;4,81246;-60,2133;331943;-0,075796;-0,075787;0
276517;55,992;3,03347;-61,0644;4,81257;4,81256;-60,1511;331944;-0,076716;-0,076706;0
276518;55,9921;3,0334;-61,0125;4,81266;4,81266;-60,0884;331945;-0,077631;-0,077622;0
276519;55,9921;3,03334;-60,9601;4,81276;4,81275;-60,0251;331946;-0,078544;-0,078534;0
276520;55,9921;3,03327;-60,907;4,81285;4,81284;-59,9612;331947;-0,079452;-0,079443;0
276521;55,9921;3,0332;-60,8533;4,81294;4,81293;-59,8968;331948;-0,080357;-0,080348;0
276522;55,9922;3,03313;-60,799;4,81302;4,81302;-59,8318;331949;-0,081257;-0,081249;0
276523;55,9922;3,03307;-60,7441;4,8131;4,8131;-59,7662;331950;-0,082155;-0,082146;0
276524;55,9922;3,033;-60,6886;4,81319;4,81319;-59,7001;331951;-0,083048;-0,083039;0
276525;55,9922;3,03293;-60,6325;4,81327;4,81327;-59,6334;331952;-0,083937;-0,083928;0
276526;55,9922;3,03286;-60,5758;4,81335;4,81335;-59,5662;331953;-0,084822;-0,084813;0
276527;55,9923;3,0328;-60,5185;4,81342;4,81342;-59,4985;331954;-0,085703;-0,085694;0
276528;55,9923;3,03273;-60,4607;4,8135;4,8135;-59,4302;331955;-0,086581;-0,086572;0
276529;55,9923;3,03266;-60,4022;4,81357;4,81357;-59,3614;331956;-0,087454;-0,087445;0
276530;55,9923;3,0326;-60,3433;4,81364;4,81364;-59,2921;331957;-0,088322;-0,088314;0
276531;55,9923;3,03253;-60,2833;4,81371;4,81371;-59,2222;331958;-0,089157;-0,08915;0
276532;55,9924;3,03246;-60,2211;4,8138;4,8138;-59,152;331959;-0,089828;-0,089821;0
276533;55,9924;3,0324;-60,1586;4,8139;4,8139;-59,0816;331960;-0,090493;-0,090487;0
276534;55,9924;3,03233;-60,0958;4,81398;4,81398;-59,0111;331961;-0,091153;-0,091146;0
276535;55,9924;3,03226;-60,0327;4,81407;4,81407;-58,9402;331962;-0,091806;-0,0918;0
276536;55,9925;3,03219;-59,9693;4,81416;4,81416;-58,8691;331963;-0,092454;-0,092448;0
276537;55,9925;3,03213;-59,9056;4,81424;4,81424;-58,7978;331964;-0,093097;-0,09309;0
276538;55,9925;3,03206;-59,8416;4,81433;4,81433;-58,7262;331965;-0,093734;-0,093727;0
276539;55,9925;3,03199;-59,7774;4,81441;4,81441;-58,6545;331966;-0,094365;-0,094359;0
276540;55,9925;3,03193;-59,7127;4,81449;4,81449;-58,5824;331967;-0,094991;-0,094985;0
276541;55,9926;3,03186;-59,6478;4,81457;4,81457;-58,5101;331968;-0,095612;-0,095606;0
276542;55,9926;3,03179;-59,5826;4,81465;4,81465;-58,4376;331969;-0,096228;-0,096222;0
276543;55,9926;3,03173;-59,5171;4,81473;4,81473;-58,3648;331970;-0,096839;-0,096833;0
276544;55,9926;3,03166;-59,4513;4,81481;4,8148;-58,2919;331971;-0,097445;-0,097439;0
276545;55,9926;3,0316;-59,3852;4,81488;4,81488;-58,2186;331972;-0,098046;-0,09804;0
276546;55,9927;3,03153;-59,3188;4,81495;4,81495;-58,1451;331973;-0,098642;-0,098636;0
276547;55,9927;3,03146;-59,2521;4,81502;4,81502;-58,0715;331974;-0,099233;-0,099227;0
276548;55,9927;3,0314;-59,1851;4,8151;4,8151;-57,9975;331975;-0,09982;-0,099814;0
276549;55,9927;3,03133;-59,1178;4,81517;4,81516;-57,9232;331976;-0,100402;-0,100396;0
276550;55,9928;3,03126;-59,0502;4,81523;4,81523;-57,8489;331977;-0,100979;-0,100973;0
276551;55,9928;3,0312;-58,9823;4,8153;4,8153;-57,7741;331978;-0,101552;-0,101546;0
276552;55,9928;3,03113;-58,9141;4,81536;4,81536;-57,6992;331979;-0,102121;-0,102115;0
276553;55,9928;3,03107;-58,8456;4,81542;4,81542;-57,624;331980;-0,102685;-0,102679;0
276554;55,9928;3,031;-58,7768;4,81548;4,81548;-57,5485;331981;-0,103244;-0,103239;0
276555;55,9929;3,03093;-58,7077;4,81553;4,81553;-57,4729;331982;-0,1038;-0,103794;0
276556;55,9929;3,03087;-58,6384;4,81559;4,81559;-57,397;331983;-0,104351;-0,104346;0
276557;55,9929;3,0308;-58,5687;4,81564;4,81564;-57,3208;331984;-0,104898;-0,104893;0
276558;55,9929;3,03074;-58,4987;4,81569;4,81569;-57,2444;331985;-0,105441;-0,105436;0
276559;55,993;3,03067;-58,4285;4,81573;4,81573;-57,1678;331986;-0,10598;-0,105975;0
276560;55,993;3,0306;-58,3579;4,81578;4,81578;-57,0909;331987;-0,106515;-0,10651;0
276561;55,993;3,03054;-58,2872;4,81582;4,81582;-57,0138;331988;-0,107046;-0,107041;0
276562;55,993;3,03047;-58,216;4,81587;4,81586;-56,9364;331989;-0,107573;-0,107568;0
276563;55,9931;3,03041;-58,1446;4,8159;4,8159;-56,8588;331990;-0,108096;-0,108091;0
276564;55,9931;3,03034;-58,0729;4,81594;4,81594;-56,7809;331991;-0,108616;-0,108611;0
276565;55,9931;3,03028;-58,0009;4,81598;4,81598;-56,7028;331992;-0,109131;-0,109126;0
276566;55,9931;3,03021;-57,9287;4,81602;4,81602;-56,6245;331993;-0,109643;-0,109638;0
276567;55,9931;3,03015;-57,8561;4,81605;4,81605;-56,5459;331994;-0,110151;-0,110146;0
276568;55,9932;3,03008;-57,7833;4,81609;4,81608;-56,4671;331995;-0,110656;-0,11065;0
276569;55,9932;3,03001;-57,7103;4,81612;4,81612;-56,3881;331996;-0,111156;-0,111151;0
276570;55,9932;3,02995;-57,6368;4,81615;4,81615;-56,3088;331997;-0,111653;-0,111649;0
276571;55,9932;3,02988;-57,5632;4,81618;4,81618;-56,2293;331998;-0,112147;-0,112142;0
276572;55,9933;3,02982;-57,4893;4,81621;4,81621;-56,1495;331999;-0,112637;-0,112632;0
276573;55,9933;3,02975;-57,415;4,81624;4,81624;-56,0695;332000;-0,113124;-0,113119;0
276574;55,9933;3,02969;-57,3406;4,81627;4,81627;-55,9894;332001;-0,113607;-0,113602;0
276575;55,9933;3,02962;-57,2658;4,81629;4,81629;-55,9089;332002;-0,114086;-0,114082;0
276576;55,9934;3,02956;-57,1908;4,81632;4,81632;-55,8282;332003;-0,114563;-0,114558;0
276577;55,9934;3,02949;-57,1155;4,81634;4,81634;-55,7473;332004;-0,115035;-0,115031;0
276578;55,9934;3,02943;-57,0399;4,81636;4,81636;-55,6661;332005;-0,115505;-0,1155;0
276579;55,9934;3,02936;-56,9641;4,81638;4,81638;-55,5848;332006;-0,115971;-0,115967;0
276580;55,9934;3,0293;-56,888;4,8164;4,8164;-55,5032;332007;-0,116434;-0,11643;0
276581;55,9935;3,02924;-56,8117;4,81641;4,81641;-55,4214;332008;-0,116894;-0,116889;0
276582;55,9935;3,02917;-56,7351;4,81643;4,81643;-55,3393;332009;-0,11735;-0,117346;0
276583;55,9935;3,02911;-56,6581;4,81644;4,81644;-55,257;332010;-0,117804;-0,117799;0
276584;55,9935;3,02904;-56,5811;4,81645;4,81645;-55,1746;332011;-0,118254;-0,118249;0
276585;55,9936;3,02898;-56,5036;4,81646;4,81646;-55,0918;332012;-0,118701;-0,118696;0
276586;55,9936;3,02891;-56,426;4,81647;4,81647;-55,0089;332013;-0,119144;-0,11914;0
276587;55,9936;3,02885;-56,348;4,81647;4,81647;-54,9258;332014;-0,119585;-0,119581;0
276588;55,9936;3,02878;-56,2699;4,81648;4,81648;-54,8424;332015;-0,120023;-0,120018;0
276589;55,9937;3,02872;-56,1915;4,81648;4,81648;-54,7588;332016;-0,120457;-0,120453;0
276590;55,9937;3,02866;-56,1128;4,81647;4,81647;-54,675;332017;-0,120889;-0,120884;0
276591;55,9937;3,02859;-56,0339;4,81647;4,81647;-54,591;332018;-0,121317;-0,121313;0
276592;55,9937;3,02853;-55,9547;4,81647;4,81647;-54,5067;332019;-0,121743;-0,121739;0
276593;55,9938;3,02846;-55,8753;4,81646;4,81646;-54,4223;332020;-0,122166;-0,122161;0
276594;55,9938;3,0284;-55,7956;4,81646;4,81646;-54,3376;332021;-0,122585;-0,122581;0
276595;55,9938;3,02834;-55,7157;4,81645;4,81645;-54,2528;332022;-0,123002;-0,122998;0
276596;55,9938;3,02827;-55,6355;4,81644;4,81644;-54,1677;332023;-0,123416;-0,123412;0
276597;55,9939;3,02821;-55,5551;4,81643;4,81643;-54,0824;332024;-0,123827;-0,123823;0
276598;55,9939;3,02815;-55,4745;4,81642;4,81642;-53,997;332025;-0,124235;-0,124231;0
276599;55,9939;3,02808;-55,3936;4,8164;4,8164;-53,9112;332026;-0,12464;-0,124636;0
276600;55,9939;3,02802;-55,3125;4,81639;4,81639;-53,8254;332027;-0,125043;-0,125039;0
276601;55,994;3,02795;-55,2311;4,81637;4,81637;-53,7392;332028;-0,125443;-0,125439;0
276602;55,994;3,02789;-55,1496;4,81636;4,81636;-53,653;332029;-0,12584;-0,125836;0
276603;55,994;3,02783;-55,0677;4,81634;4,81634;-53,5664;332030;-0,126234;-0,12623;0
276604;55,994;3,02776;-54,9857;4,81633;4,81632;-53,4797;332031;-0,126625;-0,126621;0
276605;55,9941;3,0277;-54,9034;4,81631;4,81631;-53,3927;332032;-0,127014;-0,12701;0
276606;55,9941;3,02764;-54,8209;4,81629;4,81629;-53,3057;332033;-0,1274;-0,127396;0
276607;55,9941;3,02758;-54,7381;4,81627;4,81627;-53,2183;332034;-0,127783;-0,127779;0
276608;55,9941;3,02751;-54,6552;4,81624;4,81624;-53,1309;332035;-0,128164;-0,12816;0
276609;55,9942;3,02745;-54,572;4,81622;4,81622;-53,0431;332036;-0,128542;-0,128538;0
276610;55,9942;3,02739;-54,4886;4,8162;4,8162;-52,9553;332037;-0,128918;-0,128914;0
276611;55,9942;3,02732;-54,4049;4,81617;4,81617;-52,8672;332038;-0,12929;-0,129287;0
276612;55,9942;3,02726;-54,3211;4,81614;4,81614;-52,7789;332039;-0,129661;-0,129657;0
276613;55,9943;3,0272;-54,237;4,81611;4,81612;-52,6904;332040;-0,130029;-0,130025;0
276614;55,9943;3,02714;-54,1527;4,81609;4,81609;-52,6018;332041;-0,130394;-0,13039;0
276615;55,9943;3,02707;-54,0682;4,81605;4,81605;-52,513;332042;-0,130756;-0,130753;0
276616;55,9943;3,02701;-53,9835;4,81602;4,81602;-52,424;332043;-0,131116;-0,131113;0
276617;55,9944;3,02695;-53,8985;4,81599;4,81599;-52,3347;332044;-0,131474;-0,13147;0
276618;55,9944;3,02689;-53,8134;4,81595;4,81595;-52,2454;332045;-0,131829;-0,131826;0
276619;55,9944;3,02682;-53,728;4,81591;4,81591;-52,1558;332046;-0,132182;-0,132178;0
276620;55,9944;3,02676;-53,6425;4,81587;4,81587;-52,0661;332047;-0,132532;-0,132528;0
276621;55,9945;3,0267;-53,5566;4,81583;4,81583;-51,9761;332048;-0,13288;-0,132876;0
276622;55,9945;3,02664;-53,4707;4,81579;4,81579;-51,8861;332049;-0,133225;-0,133222;0
276623;55,9945;3,02658;-53,3844;4,81574;4,81574;-51,7957;332050;-0,133568;-0,133564;0
276624;55,9945;3,02651;-53,2981;4,8157;4,8157;-51,7053;332051;-0,133908;-0,133905;0
276625;55,9946;3,02645;-53,21;4,81568;4,81568;-51,6149;332052;-0,134103;-0,134101;0
276626;55,9946;3,02639;-53,1213;4,81566;4,81566;-51,5245;332053;-0,134248;-0,134247;0
276627;55,9946;3,02633;-53,0326;4,81565;4,81565;-51,4341;332054;-0,13439;-0,134388;0
276628;55,9946;3,02627;-52,9439;4,81564;4,81564;-51,3437;332055;-0,134528;-0,134526;0
276629;55,9947;3,0262;-52,8555;4,81563;4,81563;-51,2537;332056;-0,134662;-0,134661;0
276630;55,9947;3,02614;-52,767;4,81559;4,81559;-51,1637;332057;-0,134792;-0,134791;0
276631;55,9947;3,02608;-52,6785;4,81551;4,81551;-51,0736;332058;-0,134918;-0,134917;0
276632;55,9947;3,02602;-52,59;4,81545;4,81545;-50,9836;332059;-0,135041;-0,13504;0
276633;55,9948;3,02596;-52,5017;4,81538;4,81538;-50,8939;332060;-0,135161;-0,13516;0
276634;55,9948;3,0259;-52,4135;4,81532;4,81532;-50,8043;332061;-0,135278;-0,135277;0
276635;55,9948;3,02584;-52,3252;4,81525;4,81525;-50,7146;332062;-0,135392;-0,135391;0
276636;55,9948;3,02578;-52,2369;4,81518;4,81519;-50,625;332063;-0,135503;-0,135502;0
276637;55,9949;3,02571;-52,1486;4,81512;4,81512;-50,5353;332064;-0,135612;-0,135611;0
276638;55,9949;3,02565;-52,0603;4,81505;4,81505;-50,4457;332065;-0,135718;-0,135717;0
276639;55,9949;3,02559;-51,9722;4,81499;4,81499;-50,3565;332066;-0,135822;-0,135821;0
276640;55,995;3,02553;-51,8842;4,81492;4,81492;-50,2672;332067;-0,135923;-0,135922;0
276641;55,995;3,02547;-51,7961;4,81486;4,81486;-50,1779;332068;-0,136022;-0,136021;0
276642;55,995;3,02541;-51,708;4,81479;4,81479;-50,0887;332069;-0,136118;-0,136117;0
276643;55,995;3,02535;-51,6199;4,81473;4,81473;-49,9994;332070;-0,136213;-0,136212;0
276644;55,9951;3,02529;-51,5318;4,81466;4,81466;-49,9101;332071;-0,136305;-0,136304;0
276645;55,9951;3,02523;-51,4436;4,81459;4,8146;-49,8209;332072;-0,136396;-0,136395;0
276646;55,9951;3,02517;-51,3554;4,81453;4,81453;-49,7316;332073;-0,136484;-0,136483;0
276647;55,9951;3,02511;-51,2675;4,81447;4,81447;-49,6426;332074;-0,136571;-0,13657;0
276648;55,9952;3,02505;-51,1796;4,8144;4,8144;-49,5537;332075;-0,136656;-0,136655;0
276649;55,9952;3,02499;-51,0917;4,81433;4,81433;-49,4648;332076;-0,136739;-0,136738;0
276650;55,9952;3,02493;-51,0039;4,81427;4,81427;-49,376;332077;-0,13682;-0,136819;0
276651;55,9953;3,02487;-50,9159;4,8142;4,8142;-49,2871;332078;-0,1369;-0,136899;0
276652;55,9953;3,02481;-50,828;4,81414;4,81414;-49,1893;332079;-0,136978;-0,136977;0
276653;55,9953;3,02475;-50,7401;4,81407;4,81407;-49,1093;332080;-0,137055;-0,137054;0
276654;55,9953;3,02469;-50,6521;4,81401;4,81401;-49,0204;332081;-0,13713;-0,137129;0
276655;55,9954;3,02463;-50,5641;4,81394;4,81394;-48,9227;332082;-0,137204;-0,137203;0
276656;55,9954;3,02457;-50,4761;4,81388;4,81388;-48,8427;332083;-0,137276;-0,137275;0
276657;55,9954;3,02451;-50,3881;4,81381;4,81381;-48,7538;332084;-0,137347;-0,137346;0
276658;55,9954;3,02445;-50,3001;4,81375;4,81375;-48,656;332085;-0,137417;-0,137416;0
276659;55,9955;3,02439;-50,212;4,81368;4,81369;-48,5671;332086;-0,137485;-0,137485;0
276660;55,9955;3,02433;-50,124;4,81362;4,81362;-48,4871;332087;-0,137553;-0,137552;0
276661;55,9955;3,02427;-50,0359;4,81356;4,81356;-48,3894;332088;-0,137619;-0,137618;0
276662;55,9956;3,02421;-49,9478;4,81349;4,81349;-48,3094;332089;-0,137683;-0,137683;0
276663;55,9956;3,02416;-49,8597;4,81342;4,81342;-48,2205;332090;-0,137747;-0,137747;0
276664;55,9956;3,0241;-49,7716;4,81336;4,81336;-48,1227;332091;-0,13781;-0,137809;0
276665;55,9956;3,02404;-49,6835;4,81329;4,81329;-48,0338;332092;-0,137872;-0,137871;0
276666;55,9957;3,02398;-49,5953;4,81322;4,81323;-47,945;332093;-0,137939;-0,137932;0
276667;55,9957;3,02392;-49,5072;4,81316;4,81316;-47,8561;332094;-0,137998;-0,137992;0
276668;55,9957;3,02386;-49,419;4,81309;4,8131;-47,7672;332095;-0,138057;-0,138051;0
276669;55,9958;3,0238;-49,3308;4,81302;4,81303;-47,6783;332096;-0,138115;-0,138108;0
276670;55,9958;3,02374;-49,2427;4,81297;4,81297;-47,5894;332097;-0,138166;-0,138165;0
276671;55,9958;3,02369;-49,1545;4,8129;4,8129;-47,5005;332098;-0,138228;-0,138221;0
276672;55,9958;3,02363;-49,0663;4,81283;4,81284;-47,4117;332099;-0,138277;-0,138277;0
276673;55,9959;3,02357;-48,978;4,81276;4,81277;-47,3228;332100;-0,138337;-0,138331;0
276674;55,9959;3,02351;-48,8898;4,8127;4,8127;-47,2339;332101;-0,138385;-0,138385;0
276675;55,9959;3,02345;-48,8016;4,81264;4,81264;-47,145;332102;-0,138443;-0,138438;0
276676;55,996;3,0234;-48,7133;4,81256;4,81257;-47,0561;332103;-0,138495;-0,13849;0
276677;55,996;3,02334;-48,6251;4,8125;4,81251;-46,9672;332104;-0,138547;-0,138541;0
276678;55,996;3,02328;-48,528;4,81243;4,81244;-46,8784;332105;-0,138597;-0,138592;0
276679;55,996;3,02322;-48,4397;4,81237;4,81237;-46,7895;332106;-0,138647;-0,138642;0
276680;55,9961;3,02316;-48,3515;4,8123;4,81231;-46,7006;332107;-0,138696;-0,138691;0
276681;55,9961;3,02311;-48,2632;4,81224;4,81224;-46,6117;332108;-0,138745;-0,138739;0
276682;55,9961;3,02305;-48,1749;4,81217;4,81218;-46,5228;332109;-0,138792;-0,138787;0
276683;55,9962;3,02299;-48,0866;4,81211;4,81211;-46,434;332110;-0,13884;-0,138835;0
276684;55,9962;3,02293;-47,9983;4,81204;4,81205;-46,3451;332111;-0,138886;-0,138881;0
276685;55,9962;3,02287;-47,91;4,81197;4,81198;-46,2562;332112;-0,138932;-0,138927;0
276686;55,9962;3,02281;-47,8217;4,81191;4,81192;-46,1673;332113;-0,138978;-0,138973;0
276687;55,9963;3,02276;-47,7333;4,81184;4,81185;-46,0784;332114;-0,139023;-0,139018;0
276688;55,9963;3,0227;-47,645;4,81178;4,81178;-45,9895;332115;-0,139067;-0,139062;0
276689;55,9963;3,02264;-47,5567;4,81171;4,81172;-45,9007;332116;-0,139111;-0,139106;0
276690;55,9964;3,02259;-47,4683;4,81165;4,81165;-45,8118;332117;-0,139154;-0,139149;0
276691;55,9964;3,02253;-47,38;4,81158;4,81159;-45,7229;332118;-0,139197;-0,139192;0
276692;55,9964;3,02247;-47,2916;4,81151;4,81152;-45,634;332119;-0,139239;-0,139234;0
276693;55,9964;3,02242;-47,2033;4,81145;4,81146;-45,5451;332120;-0,139281;-0,139276;0
276694;55,9965;3,02236;-47,1149;4,81138;4,81139;-45,4562;332121;-0,139322;-0,139318;0
276695;55,9965;3,0223;-47,0265;4,81132;4,81132;-45,3674;332122;-0,139363;-0,139358;0
276696;55,9965;3,02225;-46,9381;4,81125;4,81126;-45,2785;332123;-0,139403;-0,139399;0
276697;55,9966;3,02219;-46,8497;4,81119;4,81119;-45,1896;332124;-0,139443;-0,139439;0
276698;55,9966;3,02213;-46,7614;4,81112;4,81113;-45,1007;332125;-0,139483;-0,139478;0
276699;55,9966;3,02208;-46,673;4,81105;4,81106;-45,0118;332126;-0,139522;-0,139517;0
276700;55,9967;3,02202;-46,5846;4,81099;4,811;-44,923;332127;-0,13956;-0,139556;0
276701;55,9967;3,02197;-46,4962;4,81092;4,81093;-44,8341;332128;-0,139598;-0,139594;0
276702;55,9967;3,02191;-46,4077;4,81086;4,81087;-44,7452;332129;-0,139636;-0,139632;0
276703;55,9967;3,02185;-46,3193;4,81079;4,8108;-44,6563;332130;-0,139674;-0,13967;0
276704;55,9968;3,0218;-46,2309;4,81073;4,81073;-44,5674;332131;-0,139711;-0,139707;0
276705;55,9968;3,02174;-46,1425;4,81066;4,81067;-44,4785;332132;-0,139747;-0,139743;0
276706;55,9968;3,02169;-46,0541;4,8106;4,8106;-44,3897;332133;-0,139784;-0,13978;0
276707;55,9969;3,02163;-45,9656;4,81053;4,81054;-44,3008;332134;-0,139819;-0,139815;0
276708;55,9969;3,02158;-45,8772;4,81046;4,81047;-44,2119;332135;-0,139855;-0,139851;0
276709;55,9969;3,02152;-45,7887;4,8104;4,81041;-44,123;332136;-0,13989;-0,139886;0
276710;55,997;3,02146;-45,7003;4,81034;4,81034;-44,0341;332137;-0,139925;-0,139921;0
276711;55,997;3,02141;-45,6119;4,81027;4,81028;-43,9452;332138;-0,139959;-0,139956;0
276712;55,997;3,02135;-45,5219;4,81023;4,81023;-43,8564;332139;-0,139869;-0,139886;0
